17,5,62
8,1,83
16,3,74
3,1,22
12,3,91
15,4,90
16,4,61
2,4,88
6,3,81
9,4,100
19,1,5
5,2,74
12,2,62
11,2,69
11,2,83
18,5,97
16,1,52
10,4,2
14,3,74
20,5,99
20,1,64
14,5,87
19,1,66
20,5,85
17,5,72
14,2,66
3,1,87
12,2,71
15,1,78
15,2,99
8,2,79
13,2,89
15,3,73
19,4,56
14,3,66
14,2,98
2,4,87
11,4,95
16,1,61
18,4,83
10,5,79
9,2,79
11,5,63
4,4,63
19,5,64
13,4,69
6,5,67
4,2,84
5,3,75
12,3,85
4,3,70
6,1,66
15,5,71
7,5,62
16,4,62
5,2,75
20,5,66
11,2,68
15,1,77
20,5,81
13,4,68
8,4,2
12,2,75
9,4,68
9,4,89
1,1,63
5,4,62
14,2,91
6,2,78
15,2,100
20,3,76
2,2,78
18,1,73
14,2,65
14,2,62
13,5,98
13,3,64
12,3,61
6,4,90
7,5,7
13,4,47
7,1,61
7,1,90
6,2,75
1,4,81
4,4,93
20,1,83
7,3,66
13,5,8
16,2,32
6,5,54
16,3,9
4,5,68
5,4,92
2,4,82
17,5,6
18,1,81
9,1,75
20,3,60
19,5,82
14,2,85
6,4,83
17,5,81
16,4,68
12,3,83
12,5,86
15,3,73
14,4,66
9,3,86
7,3,82
9,5,73
17,2,61
9,3,77
14,4,75
20,5,82
11,3,88
1,1,66
7,5,78
14,4,53
15,3,68
7,2,100
17,1,87
11,3,79
12,5,99
14,4,88
19,3,77
10,4,88
18,1,68
3,5,67
10,5,72
14,3,84
9,1,84
5,5,71
8,4,61
4,1,86
19,2,15
5,3,61
11,5,90
20,2,69
16,3,91
8,4,91
7,4,69
4,1,66
1,3,63
16,5,78
12,3,75
17,5,61
14,5,80
1,5,70
16,1,89
2,1,81
4,4,72
5,3,67
12,3,78
4,5,50
9,3,72
16,1,62
2,4,63
11,3,79
20,1,75
14,1,86
11,4,66
18,2,92
14,1,72
1,5,82
17,1,73
1,2,76
2,4,20
17,4,75
14,2,68
17,5,1
10,4,84
5,2,41
11,2,0
16,5,66
14,4,67
14,3,77
12,4,92
4,2,78
11,3,84
9,5,78
11,3,73
2,2,60
19,2,55
9,2,81
19,1,62
15,5,88
13,4,69
16,5,77
12,1,21
13,3,18
2,5,75
19,5,74
14,2,98
1,3,81
4,5,68
8,5,62
5,3,55
15,3,73
15,3,98
10,2,80
15,1,94
12,1,61
8,4,27
9,4,83
3,2,76
11,2,100
13,5,62
15,1,76
3,1,71
19,5,40
7,5,73
3,1,77
1,2,70
16,4,62
1,3,99
15,2,65
15,5,90
6,3,92
16,4,52
12,1,81
16,1,87
5,5,67
4,4,68
9,2,50
1,3,80
13,3,96
1,1,64
18,5,65
1,4,65
11,1,0
7,1,36
10,4,62
4,3,86
11,2,71
13,1,68
19,5,68
17,5,76
1,2,47
1,4,81
11,5,98
5,3,72
16,5,76
11,2,71
9,1,78
14,1,68
17,5,62
1,5,76
3,3,81
15,1,65
17,1,85
2,2,74
6,1,73
15,3,74
7,1,90
18,1,78
2,1,89
20,5,60
20,2,77
1,5,69
5,4,80
20,3,83
9,1,65
2,1,67
15,5,74
10,3,66
17,5,75
3,3,33
10,3,60
6,4,26
5,1,66
13,2,96
4,1,72
7,1,75
14,4,87
14,5,86
19,2,73
2,5,61
8,5,63
11,2,54
11,5,71
8,3,25
14,5,69
7,1,80
16,2,72
20,1,76
15,3,74
19,1,72
3,5,61
3,5,74
5,2,88
10,3,76
10,1,24
13,4,82
4,2,63
1,1,93
16,1,82
8,3,76
1,2,65
9,5,75
15,2,66
19,5,87
9,1,77
5,2,84
6,5,77
4,3,74
2,5,82
3,1,70
11,3,89
15,1,79
5,4,98
4,3,79
1,5,63
7,2,64
15,2,80
4,4,66
16,3,88
17,1,70
12,2,65
15,1,92
10,3,100
4,4,77
17,5,84
20,5,96
18,3,60
11,1,77
14,1,69
20,4,66
3,1,66
15,2,69
20,1,95
2,4,75
19,2,62
4,1,89
3,3,69
20,4,73
7,4,70
4,4,90
3,2,82
19,4,79
11,5,89
15,4,71
9,3,78
6,2,64
18,2,82
12,3,65
14,5,92
15,1,81
16,3,67
11,4,99
19,4,69
16,2,63
3,1,94
12,2,79
11,4,77
2,1,73
16,2,77
6,5,82
16,3,69
14,4,72
7,4,93
4,1,86
2,5,79
10,1,70
3,5,84
3,5,63
18,3,34
10,3,67
10,2,16
8,4,88
6,1,63
6,5,76
18,1,85
10,4,86
9,1,90
20,5,83
1,2,73
3,3,79
10,3,93
6,3,71
13,3,85
14,5,70
14,3,88
13,5,80
8,1,63
20,4,67
20,2,68
8,1,86
1,5,28
20,3,70
7,2,74
14,4,61
18,3,40
17,1,81
20,1,33
10,3,75
6,2,63
7,1,66
20,5,93
10,2,1
2,3,75
4,5,81
19,3,65
2,5,82
4,5,50
19,1,99
13,2,76
20,3,49
8,4,92
4,3,46
14,1,81
15,3,61
19,3,73
11,2,87
13,5,69
3,5,69
14,4,93
4,3,68
9,5,80
12,3,78
2,3,92
12,1,70
20,1,70
8,4,14
10,5,88
1,1,66
11,5,77
17,2,80
12,2,68
16,1,84
7,1,81
13,1,73
17,4,87
9,5,70
12,1,60
19,2,89
15,1,62
6,4,68
2,5,85
1,4,90
19,5,77
8,4,78
7,3,88
20,5,75
7,5,21
19,1,64
7,2,98
11,4,62
14,5,64
5,2,32
7,3,99
15,2,76
6,5,89
3,2,28
16,3,83
4,4,95
4,5,74
15,3,68
15,1,21
1,3,93
1,5,75
4,3,35
19,2,74
17,3,71
13,5,82
16,3,62
8,2,32
3,4,99
1,2,62
10,4,87
11,5,94
2,5,68
5,2,82
12,5,76
2,1,12
11,5,72
20,4,69
12,2,74
10,4,69
12,5,84
2,1,80
3,1,88
7,2,66
8,2,75
1,3,63
13,4,17
15,2,65
5,2,73
6,4,88
2,2,87
3,2,90
13,2,76
8,4,67
15,5,86
5,2,72
5,2,85
13,4,88
2,4,66
8,3,87
6,3,76
12,5,25
13,5,86
7,1,68
5,5,3
9,4,80
14,4,98
8,4,83
11,1,86
1,4,60
12,5,79
13,5,68
8,5,83
6,2,70
5,4,23
5,1,95
11,2,76
3,3,64
15,4,60
14,4,71
1,2,73
18,3,99
9,2,69
14,4,87
1,1,71
6,5,67
19,1,95
15,2,81
12,1,47
11,4,67
3,3,91
19,1,74
18,1,77
16,3,81
7,3,75
18,5,70
3,1,29
6,3,66
9,1,89
12,1,62
6,4,11
13,2,65
8,4,40
3,1,80
16,5,72
20,1,85
9,3,76
20,1,42
5,3,70
4,2,79
14,1,63
12,2,77
17,3,72
1,2,99
19,4,86
13,2,69
19,1,79
2,5,69
13,1,68
20,1,84
3,5,83
17,1,66
9,5,69
8,5,61
4,1,84
1,4,96
5,2,65
3,5,18
18,2,72
6,4,76
2,3,76
5,4,50
5,5,17
12,5,84
12,2,33
17,4,95
2,2,82
18,3,92
4,4,75
5,4,85
15,5,88
6,1,4
3,4,9
13,3,87
12,2,74
15,2,60
11,4,73
3,5,89
13,5,10
7,4,75
2,4,74
8,4,69
15,1,65
14,3,97
20,1,63
1,1,70
1,1,78
20,2,71
20,2,69
15,2,82
19,3,80
6,2,82
11,5,64
4,4,78
5,4,91
8,5,32
5,2,63
15,1,76
4,5,81
20,1,42
15,4,3
18,3,84
17,3,81
15,2,67
2,3,76
1,3,68
7,2,68
1,2,84
18,5,69
1,5,79
3,2,80
4,2,73
5,1,75
2,2,77
10,2,71
12,2,87
19,5,89
7,2,11
13,2,77
7,4,69
5,3,84
5,2,86
20,4,65
2,3,4
8,5,82
14,2,72
15,1,68
14,5,79
16,3,69
15,2,82
7,4,73
7,3,39
12,5,61
17,2,79
19,3,68
15,4,42
10,4,6
5,2,83
15,2,77
7,1,73
16,5,78
5,3,88
15,4,88
20,5,89
17,4,22
11,3,61
9,5,47
6,5,61
9,5,69
8,2,95
18,5,91
18,4,88
2,3,28
3,4,88
14,2,77
12,1,79
15,5,67
2,4,75
13,2,54
12,3,71
8,1,65
19,5,66
4,4,86
2,1,64
20,5,67
15,2,73
10,4,80
5,2,78
3,3,31
5,5,43
2,2,71
2,3,63
3,3,65
14,1,85
14,3,78
11,5,79
20,4,88
1,5,60
15,5,78
18,3,68
5,4,41
20,4,88
19,3,64
5,2,70
1,3,62
19,2,89
5,2,72
9,5,87
8,5,10
14,1,75
13,1,89
17,1,87
10,3,75
14,2,68
18,3,95
15,4,49
4,3,55
10,2,84
7,3,96
2,2,75
4,5,87
14,2,82
15,5,14
16,2,3
19,2,79
5,2,63
15,2,68
17,2,71
14,5,71
9,2,80
9,1,61
12,1,81
9,5,69
16,4,76
15,1,88
11,2,3
19,5,66
19,1,90
11,1,84
14,4,75
8,1,66
9,1,64
11,1,69
8,3,71
2,4,81
1,4,75
20,5,78
7,1,62
3,2,83
17,4,67
9,3,78
9,1,99
18,1,81
19,4,72
14,2,98
12,3,39
3,1,73
6,3,8
12,4,60
19,1,85
17,3,77
16,4,43
19,2,88
12,5,76
17,4,79
4,2,78
18,2,88
8,3,61
11,5,79
1,3,67
13,4,47
20,5,81
12,4,58
20,3,76
11,2,100
6,1,92
10,1,67
14,4,67
17,1,62
9,5,68
16,4,86
20,4,88
8,4,91
11,2,80
20,4,70
6,3,61
2,5,99
20,2,61
13,4,67
2,5,87
1,5,68
11,5,80
3,2,67
16,4,72
12,4,62
9,3,71
12,2,97
12,1,65
18,3,61
2,1,22
2,1,83
18,2,89
16,1,62
16,5,65
8,1,95
18,1,15
7,5,76
9,1,93
17,1,78
7,2,65
4,4,63
6,2,97
11,3,62
4,2,78
5,3,96
2,5,65
10,4,61
10,3,61
10,2,74
19,4,74
8,1,73
20,2,82
15,5,77
10,1,68
18,5,64
15,5,64
18,3,66
10,3,92
16,3,83
18,3,19
9,2,83
2,3,78
4,5,89
1,1,91
3,4,85
9,2,83
5,3,60
20,4,62
12,4,97
18,5,62
11,3,80
8,4,33
16,3,89
4,2,0
4,3,62
18,1,73
14,1,60
9,2,89
7,1,63
3,2,78
6,1,73
1,2,67
11,3,62
14,3,86
20,4,87
4,3,82
11,3,100
10,5,67
11,5,79
20,4,94
17,2,62
4,4,97
14,5,48
16,1,16
13,4,85
20,1,77
13,5,79
3,2,88
2,3,87
17,2,83
19,2,13
1,3,70
6,3,78
12,2,81
13,3,70
15,4,76
1,2,95
8,1,74
15,3,85
4,5,81
18,3,66
14,3,81
13,2,61
7,3,77
3,4,79
15,2,70
4,1,77
14,3,81
9,2,88
11,1,96
15,5,77
16,3,87
14,4,84
8,5,61
15,3,26
15,5,78
1,4,25
20,4,95
20,5,71
10,1,74
5,5,37
16,2,95
15,1,64
15,4,21
12,3,66
6,4,97
16,2,67
15,2,49
13,3,59
12,3,88
7,5,88
8,5,63
16,4,82
20,4,85
14,1,68
8,1,70
6,3,93
14,3,92
15,2,66
13,5,84
5,5,64
11,1,65
14,5,89
20,2,80
15,3,66
3,4,79
2,5,99
13,1,57
1,2,79
16,2,66
3,5,78
20,3,85
20,5,80
18,3,77
5,1,93
20,4,97
14,2,70
2,2,87
6,2,86
5,2,66
1,4,87
16,3,68
18,3,37
11,5,74
2,5,69
18,1,74
14,4,85
8,4,63
18,4,66
13,2,75
15,3,75
17,4,82
8,1,84
12,5,78
11,5,100
7,4,77
3,1,19
12,2,92
17,2,88
5,4,78
9,5,84
14,3,89
20,5,82
10,2,30
4,5,71
4,3,81
8,2,78
20,2,60
14,5,98
18,4,99
14,5,96
10,5,89
17,3,63
16,1,50
16,2,61
1,1,82
7,2,73
13,3,80
10,1,4
12,4,79
20,5,67
16,3,94
2,3,27
16,1,82
6,2,86
20,5,99
2,2,79
8,2,83
4,4,62
19,4,18
17,1,86
10,3,62
6,4,91
7,4,61
6,2,75
11,1,13
19,1,95
12,2,93
12,2,62
12,2,89
15,5,64
20,4,67
17,3,66
14,3,79
15,3,93
17,5,82
17,2,84
17,4,83
5,5,88
5,4,75
9,2,92
19,2,78
15,1,82
19,3,68
3,5,85
15,4,69
9,3,64
5,3,81
15,4,83
18,3,79
20,2,73
7,5,87
11,3,87
12,5,94
5,4,79
18,3,88
11,2,61
16,3,56
10,5,81
5,5,77
10,3,78
12,4,68
7,3,89
9,5,79
6,4,73
9,4,61
15,3,74
1,1,92
2,5,96
11,4,88
18,1,74
6,5,89
19,2,49
12,2,69
10,5,70
20,2,3
6,4,65
16,2,91
3,1,57
2,2,65
20,3,84
16,2,67
5,4,65
1,2,68
13,5,81
1,2,92
13,5,92
14,1,75
11,4,71
20,5,83
10,3,65
19,2,66
16,3,63
5,3,61
17,5,74
12,5,75
17,5,85
2,2,62
16,1,62
15,1,89
15,5,78
17,2,71
20,3,85
3,1,85
7,1,84
19,3,48
3,4,87
4,5,62
12,1,80
10,5,23
2,4,94
18,2,64
9,4,72
10,2,80
12,3,63
13,3,77
16,3,66
3,2,66
6,2,52
10,5,89
3,2,81
1,4,68
5,1,20
11,2,62
6,4,88
14,3,87
17,4,15
7,4,92
13,2,71
13,5,80
17,4,67
20,3,63
5,3,63
16,4,82
2,1,93
14,5,69
20,4,75
7,5,78
16,1,79
20,1,67
8,1,78
5,2,87
20,1,83
4,1,80
10,4,70
15,1,75
5,4,89
20,2,19
15,2,72
12,5,64
11,5,69
13,1,38
4,3,77
4,2,68
6,3,84
13,3,64
11,4,82
20,3,76
1,1,75
9,2,74
9,1,84
8,2,63
8,3,97
4,2,74
10,4,87
5,3,51
6,5,74
8,4,75
4,2,99
13,2,76
14,3,75
9,3,32
11,4,100
2,1,95
6,1,69
7,2,86
18,3,69
12,5,89
4,4,64
12,5,46
8,3,64
7,2,94
18,4,74
16,3,94
8,5,81
8,5,78
11,4,89
13,3,86
2,5,86
14,5,75
14,4,76
18,3,79
10,4,83
7,1,65
3,5,61
12,5,83
7,3,68
8,5,85
14,3,18
4,5,89
20,5,35
5,5,89
17,2,65
1,4,65
11,5,97
8,2,80
7,2,75
7,1,86
13,1,83
4,5,62
4,1,69
6,1,80
8,4,91
3,3,83
6,5,65
8,3,82
12,1,71
5,3,93
4,2,88
1,2,86
13,3,66
4,3,23
6,1,78
19,4,60
6,5,66
20,5,86
6,5,61
14,2,66
9,4,74
13,5,84
3,1,76
20,2,34
2,4,70
2,5,73
16,2,76
9,4,27
15,5,82
10,3,71
1,4,28
4,3,83
18,2,75
20,3,92
19,1,82
9,4,83
9,5,81
14,4,66
7,4,73
11,4,72
16,2,79
15,4,74
14,3,87
5,5,11
2,3,81
9,2,78
14,1,73
6,5,100
20,1,62
19,4,87
12,1,84
20,5,70
16,5,81
19,3,70
9,5,85
9,2,72
16,4,65
4,3,66
9,2,61
15,3,89
4,3,63
6,3,84
8,5,72
10,2,74
19,3,44
18,3,69
8,2,72
14,5,84
20,1,71
18,2,72
7,4,77
12,3,75
17,5,77
16,4,78
5,1,70
19,5,97
17,2,85
8,1,67
11,1,100
15,1,75
3,2,33
13,5,82
12,1,72
5,4,61
4,2,82
20,1,70
9,4,72
3,5,61
17,4,62
19,5,87
4,5,20
19,2,67
14,2,89
8,1,96
16,2,84
12,5,71
9,2,87
9,5,64
18,4,24
7,3,66
13,2,98
10,4,98
14,5,66
15,1,73
9,4,89
20,1,82
4,5,74
13,2,68
20,3,87
5,4,81
17,1,73
14,3,61
9,1,70
7,4,62
13,3,82
19,4,98
8,4,91
13,5,72
5,4,76
9,1,76
16,1,35
20,4,90
14,3,82
13,2,95
14,3,76
10,4,41
1,4,76
8,3,74
15,5,61
1,1,98
8,4,61
20,2,70
10,2,63
1,5,73
14,3,59
8,4,58
1,3,15
20,1,82
6,1,69
16,5,68
9,2,70
5,5,97
18,2,82
10,4,38
17,4,88
4,3,78
11,1,83
14,4,95
12,1,63
4,3,69
14,2,79
15,2,68
16,2,79
11,1,73
15,2,13
6,5,87
7,5,25
5,5,79
6,3,79
5,2,76
13,3,78
19,3,70
15,5,60
20,1,84
7,4,97
12,4,69
17,1,65
20,3,97
2,2,78
6,1,75
13,2,76
8,4,84
3,3,67
1,2,71
15,1,83
6,4,67
13,3,100
18,1,67
9,2,30
2,3,81
15,1,11
6,1,75
2,4,64
19,2,84
10,3,91
17,1,63
13,3,70
18,2,89
16,3,77
5,4,69
11,4,91
4,1,74
3,1,87
11,5,81
18,3,76
7,1,100
7,2,85
4,1,61
9,3,82
14,2,77
11,3,87
13,1,69
20,1,62
7,2,79
3,5,81
8,4,84
4,1,84
4,4,58
12,1,46
13,3,77
2,1,70
5,4,67
13,5,16
11,1,36
19,4,84
6,5,64
3,4,89
12,2,67
20,1,77
9,5,74
13,1,63
15,5,71
13,4,91
20,3,81
7,3,85
19,5,75
3,1,77
19,1,93
7,2,61
12,5,86
3,5,83
1,4,78
6,5,71
9,2,63
1,5,97
17,5,21
14,4,67
17,1,87
11,3,81
13,1,86
20,4,64
4,4,83
8,1,71
18,2,69
16,2,64
16,4,80
2,2,15
18,4,98
6,1,99
2,2,77
16,2,67
17,1,75
7,3,85
11,1,27
15,3,80
15,4,52
17,3,63
7,2,70
4,5,70
3,4,62
9,1,80
8,5,87
1,4,73
18,1,97
16,2,86
2,5,70
12,2,72
18,5,13
2,1,66
12,3,68
3,5,55
9,4,62
17,1,96
1,3,65
5,4,82
11,2,24
13,5,81
16,2,83
1,2,44
17,1,70
16,1,76
12,3,98
16,1,94
12,5,71
3,2,78
19,2,85
4,2,24
15,4,85
4,1,61
8,1,89
19,4,78
16,5,76
12,2,94
16,3,90
6,4,96
17,2,84
5,5,62
9,2,64
11,4,75
8,1,63
7,1,42
14,2,76
11,1,90
7,1,9
17,1,64
8,1,78
9,1,83
7,5,74
8,2,6
20,5,61
11,5,95
12,1,52
2,2,58
9,1,74
10,4,40
13,2,70
15,5,49
6,4,64
8,4,73
7,1,51
10,2,91
16,3,75
9,5,61
5,1,66
5,4,75
2,4,81
6,3,98
17,5,74
7,5,66
19,5,96
15,3,81
20,4,90
20,2,84
8,5,63
2,1,24
10,4,64
17,1,83
17,4,72
1,2,79
15,1,44
13,2,89
5,2,80
7,1,70
20,5,76
17,4,95
6,3,77
19,3,82
1,5,98
1,4,77
8,4,82
4,5,45
6,3,98
2,4,80
1,5,75
13,3,86
14,4,75
16,3,90
5,3,60
2,2,74
17,5,89
13,4,68
10,3,0
15,2,78
12,5,72
13,4,68
4,1,67
10,1,40
5,2,75
3,4,90
7,5,74
1,5,90
20,1,82
3,5,91
20,4,85
16,5,79
16,2,61
13,4,82
17,1,99
10,1,79
19,1,23
4,1,76
14,2,23
18,2,76
6,4,87
20,2,100
5,1,63
7,1,60
5,3,64
14,5,28
13,2,70
12,5,64
19,3,65
16,5,71
7,4,85
3,1,77
15,3,62
2,5,82
12,2,76
4,4,86
17,4,69
17,5,34
7,2,71
3,4,60
14,1,64
12,4,39
4,5,77
3,4,47
16,2,82
14,4,93
11,3,78
11,4,66
20,2,61
11,3,78
16,2,72
17,1,82
9,4,63
6,4,73
3,2,69
14,4,74
13,2,79
18,2,89
13,5,94
20,2,62
12,2,87
7,1,38
8,4,10
5,5,77
18,5,87
15,1,86
16,1,37
14,4,77
16,4,82
5,5,70
1,1,58
14,3,63
6,3,19
8,1,59
6,1,71
8,4,67
5,4,70
18,5,88
17,4,93
18,2,88
3,5,74
12,5,63
7,5,67
4,1,74
14,1,65
3,1,74
10,1,67
7,4,68
6,5,30
18,3,4
6,1,63
14,1,90
2,3,87
8,4,94
12,4,70
18,5,77
20,3,77
20,1,89
3,3,93
3,1,83
5,2,73
10,4,18
3,4,68
13,4,77
1,5,66
19,3,0
13,1,76
6,4,76
20,1,99
15,2,66
16,4,74
19,5,42
4,5,61
2,3,78
7,1,95
12,4,61
13,5,39
17,2,74
17,4,64
18,2,83
18,1,71
8,3,78
2,5,61
10,3,77
13,2,74
10,4,72
6,1,77
7,5,33
4,4,49
3,5,83
15,1,99
5,5,62
9,4,4
7,2,79
2,5,83
3,5,67
20,1,86
16,2,62
20,2,80
18,5,49
6,4,68
10,3,82
16,1,63
2,4,11
15,4,71
5,5,88
14,4,84
6,5,73
20,4,86
4,5,80
16,2,77
9,4,78
12,2,63
13,1,74
7,4,72
16,4,40
20,3,82
2,5,48
16,4,100
20,2,87
12,2,74
10,1,63
19,1,83
20,2,86
5,4,87
16,4,65
4,5,93
16,5,76
1,3,64
7,3,82
12,2,64
9,4,70
8,3,73
12,3,61
9,4,76
9,3,64
4,4,77
5,3,60
11,3,33
7,1,63
16,2,80
13,1,85
5,3,70
15,1,76
7,2,88
19,1,59
4,2,97
20,5,72
15,1,75
12,4,70
1,4,4
15,3,60
17,3,97
16,5,62
18,1,62
13,4,86
14,2,91
20,5,66
9,3,84
14,4,60
19,2,84
9,3,64
8,2,11
18,5,67
6,1,82
13,5,20
17,5,79
7,4,64
12,5,57
7,1,66
9,5,84
7,3,70
16,1,71
20,5,74
3,3,13
12,3,72
5,3,77
12,3,77
7,2,69
8,3,71
4,4,70
11,1,37
10,4,83
10,4,65
13,3,70
18,5,84
12,4,83
18,5,82
1,3,89
15,4,28
12,1,99
19,3,83
15,2,92
5,5,26
19,3,73
16,4,70
15,1,77
8,3,69
19,1,60
11,2,84
7,3,63
1,4,75
17,3,73
8,5,60
12,1,78
7,4,66
7,5,62
2,4,88
12,5,79
9,4,88
20,5,66
9,4,62
14,4,25
3,4,69
13,1,100
12,3,92
15,2,75
6,5,53
9,5,90
20,1,81
13,1,73
7,1,68
3,5,65
6,2,73
6,5,60
9,2,9
2,4,72
19,3,87
18,3,62
14,4,81
7,2,80
17,2,62
5,1,79
20,1,74
14,1,62
1,4,80
12,4,65
18,4,87
1,3,47
1,1,80
16,1,72
12,4,81
5,1,64
11,5,61
9,5,71
10,5,74
4,3,43
13,5,74
12,1,80
18,3,72
13,5,66
19,5,61
6,5,74
14,3,83
3,4,87
7,1,84
10,2,89
2,3,76
16,5,86
17,4,64
20,1,75
11,4,71
20,2,76
8,5,73
11,2,83
18,2,70
1,5,77
15,1,83
3,2,94
2,5,31
7,2,76
16,3,66
13,2,62
10,1,80
11,5,71
2,2,61
5,4,47
2,3,68
4,5,76
4,1,75
8,4,69
14,4,31
14,3,89
8,5,85
12,2,88
16,5,85
11,4,95
16,3,84
2,5,96
4,2,89
3,1,69
10,5,100
7,3,86
9,1,75
4,3,64
11,2,64
11,1,94
10,2,67
5,2,62
18,2,69
15,2,80
2,5,89
8,5,67
5,2,64
18,5,4
16,2,77
5,2,65
3,3,86
4,2,90
12,5,85
1,1,83
1,3,98
9,5,60
13,5,72
12,5,60
8,2,76
10,1,62
19,2,69
17,2,76
13,4,84
15,3,89
15,5,71
18,3,74
9,1,60
2,2,65
1,2,73
2,3,89
19,4,67
3,5,88
18,5,68
17,3,75
16,3,98
7,3,55
12,2,65
19,4,83
6,3,61
8,3,81
3,2,85
5,3,71
15,2,79
20,4,83
1,2,88
1,1,65
17,3,87
2,2,67
2,4,98
11,3,68
11,2,99
16,3,86
16,2,95
6,2,79
14,2,49
16,3,80
5,5,70
20,2,84
2,4,75
12,5,86
10,5,83
12,1,71
1,1,80
2,5,85
9,2,75
4,1,86
10,1,70
5,5,99
9,2,70
20,3,72
17,5,65
1,3,66
6,5,27
16,3,61
8,5,78
11,2,79
15,4,64
19,5,72
7,5,72
19,5,69
5,4,81
17,5,76
1,1,88
10,4,64
10,2,43
7,3,81
6,4,79
16,1,89
17,3,82
8,3,64
3,1,69
20,2,75
15,2,87
14,2,61
18,5,89
20,2,89
19,4,66
12,2,83
13,1,99
11,4,81
15,2,80
1,1,67
2,2,73
13,2,64
20,2,94
13,3,78
10,3,72
7,2,81
16,2,64
10,1,85
14,5,75
5,4,82
4,4,69
5,4,81
2,5,63
19,2,12
12,4,64
9,4,77
15,1,79
14,5,92
12,2,78
15,4,64
9,3,84
5,1,88
18,1,86
3,5,73
3,4,100
8,4,66
5,5,82
3,2,89
9,2,84
17,2,82
13,1,44
13,1,9
4,1,82
7,2,66
19,2,79
14,2,85
11,5,53
9,2,85
1,1,75
15,3,96
2,4,75
6,1,62
13,2,67
18,5,70
11,4,73
2,5,63
5,3,85
1,1,68
9,5,85
5,2,76
7,2,86
9,5,72
18,2,82
20,4,96
14,2,71
17,4,68
18,4,67
4,2,75
13,4,70
18,3,83
15,1,52
20,2,84
15,5,65
18,5,75
8,5,66
